ech50_2.5,ech50_97.5,slope_2.5,slope_97.5,upper_2.5,upper_97.5,thiamin_conc,survival_ci_2.5,survival_ci_97.5,survival_median
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.14,99.93047361015932,99.9786037849229,99.95734510687545
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.15,99.9305135895639,99.9786197045718,99.95737276803206
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.160000000000004,99.93055353673913,99.97863560869355,99.95740040485491
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.17,99.93059345171845,99.97865149730687,99.95742801737104
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.18,99.93063333453523,99.97866737043046,99.95745560560742
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.19,99.93067318522282,99.97868322808301,99.95748316959103
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.2,99.9307130038145,99.97869907028316,99.95751070934877
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.21,99.93075279034353,99.97871489704956,99.95753822490754
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.22,99.93079254484314,99.97873070840078,99.95756571629417
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.230000000000004,99.93083226734646,99.97874650435541,99.95759318353548
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.24,99.93087195788664,99.97876228493197,99.95762062665823
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.25,99.93091161649676,99.97877805014902,99.95764804568917
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.26,99.93095124320986,99.97879380002502,99.95767544065501
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.27,99.93099083805895,99.97880953457846,99.95770281158241
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.28,99.93103040107698,99.97882525382775,99.957730158498
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.29,99.93106993229686,99.97884095779132,99.95775748142837
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.300000000000004,99.9311094317515,99.97885664648756,99.95778478040009
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.31,99.9311488994737,99.97887231993482,99.9578120554397
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.32,99.93118833549626,99.97888797815145,99.95783930657366
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.33,99.93122773985193,99.97890362115572,99.95786653382844
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.34,99.93126711257344,99.97891924896595,99.95789373723045
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.35,99.93130645369342,99.9789348616004,99.95792091680607
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.36,99.93134576324454,99.97895045907725,99.95794807258167
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.37,99.93138504125938,99.97896604141474,99.95797520458355
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.38,99.93142428777044,99.97898160863105,99.95800231283799
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.39,99.93146350281027,99.97899716074431,99.95802939737122
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.4,99.93150268641132,99.97901269777267,99.95805645820947
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.410000000000004,99.93154183860602,99.97902821973422,99.95808349537889
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.42,99.93158095942674,99.97904372664699,99.95811050890563
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.43,99.93162004890581,99.9790592185291,99.95813749881579
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.44,99.93165910707556,99.97907469539852,99.95816446513544
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.45,99.93169813396823,99.97909015727328,99.95819140789062
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.46,99.93173712961604,99.97910560417131,99.9582183271073
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.47,99.93177609405116,99.9791210361106,99.9582452228115
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.480000000000004,99.93181502730575,99.97913645310904,99.95827209502909
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.49,99.93185392941189,99.9791518551845,99.95829894378599
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.5,99.93189280040163,99.9791672423549,99.95832576910807
2.3089281648400255,3.1077023988476298,2.4833845575623323,3.212044227469166,0.9987053074839836,0.999990374344746,43.51,99.931931640307,99.97918261463805,99.95835257102114
